asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
180,400.181858719,402.002178192,399.036019065,404.727061789,405.238553631,403.79460144,407.334088361,409.488663991,405.613967896,405.045681225,406.131795247,404.211266411,ADM3,MLI_ADM3_1_3_3_180,Koro,ADM3,3,180,MLI,180
181,401.002541739,401.639079503,400.46678089,404.772596865,404.896358995,404.691701208,410.137878219,410.990473429,409.35029795,403.992799014,404.506253293,403.510472214,ADM3,MLI_ADM3_1_3_3_181,Koporokendie Na,ADM3,3,181,MLI,181
182,400.467519613,400.989369347,400.06596635,404.842296568,404.896358995,404.497462743,408.923776816,410.745310466,407.955285434,404.503074336,404.923258464,403.964266274,ADM3,MLI_ADM3_1_3_3_182,Koporo Pen,ADM3,3,182,MLI,182
183,399.033044861,399.232672119,398.585746257,404.701286858,405.166554003,403.99734158,406.004711303,406.617568243,404.947977702,402.818965301,404.990622384,399.530856662,ADM3,MLI_ADM3_1_3_3_183,Kassa,ADM3,3,183,MLI,183
184,401.415958082,401.717979867,400.749564458,404.716949043,404.9137094,404.557844544,410.567213726,411.314193725,406.675134658,404.197059865,405.114574041,403.348701477,ADM3,MLI_ADM3_1_3_3_184,Dougoutene 2,ADM3,3,184,MLI,184
185,401.327397358,402.002178192,400.041209604,404.804011213,405.015486145,404.635018921,409.545149291,411.314193725,407.536844005,404.652856813,405.667536842,403.703048706,ADM3,MLI_ADM3_1_3_3_185,Dougoutene 1,ADM3,3,185,MLI,185
186,399.199748124,399.503214853,398.91177817,405.676427157,406.776916504,404.470092774,408.709070594,409.466042837,406.849062684,404.663273732,404.997863037,403.900939941,ADM3,MLI_ADM3_1_3_3_186,Diougani,ADM3,3,186,MLI,186
187,399.364062624,399.611398233,399.079467375,407.631244615,409.692108154,406.262068808,409.19393506,409.614292145,408.628439575,404.760996967,405.340285888,403.550567627,ADM3,MLI_ADM3_1_3_3_187,Dinangourou,ADM3,3,187,MLI,187
188,399.164714301,399.450469971,398.585746257,404.784430399,405.720062256,403.790085793,407.084947916,408.608344244,405.013893127,404.316671094,405.08123534,399.530856662,ADM3,MLI_ADM3_1_3_3_188,Diankabou,ADM3,3,188,MLI,188
189,399.523153673,399.932478163,399.332763672,404.435044865,405.02726576,403.79460144,407.168945967,408.248975966,405.819800484,404.836074413,405.079450226,404.211266411,ADM3,MLI_ADM3_1_3_3_189,Bondo,ADM3,3,189,MLI,189
190,399.525971964,401.063971478,398.303666508,404.311976263,405.337520141,403.379673597,410.134546842,411.434455872,406.134199143,402.386124547,405.527309842,400.332564644,ADM3,MLI_ADM3_1_3_3_190,Ouonkoro,ADM3,3,190,MLI,190
191,399.432684354,400.400554624,398.860445808,403.907066815,404.812267591,403.379673597,407.457836039,411.434455872,401.425762176,403.114868083,404.822869694,400.332564644,ADM3,MLI_ADM3_1_3_3_191,Sokoura,ADM3,3,191,MLI,191
192,399.795314248,400.419036865,399.417225109,404.064209387,404.421495499,403.755350125,403.59657356,411.068475341,401.002655029,404.135419678,404.909490412,402.584929384,ADM3,MLI_ADM3_1_3_3_192,Tori,ADM3,3,192,MLI,192
193,400.975239938,401.836130371,399.630972585,404.614226902,405.385400933,404.100022642,410.508698551,411.369008382,401.002655029,404.611616731,405.707458496,401.934215282,ADM3,MLI_ADM3_1_3_3_193,Baye,ADM3,3,193,MLI,193
194,399.824004818,400.419036865,399.600161235,404.214457553,404.403495789,403.966422609,403.131112596,411.068475341,401.002655029,404.817852245,404.896701519,403.959486468,ADM3,MLI_ADM3_1_3_3_194,Diallassagou,ADM3,3,194,MLI,194
195,400.701550105,401.633239746,399.600161235,404.443715528,404.635018921,404.100022642,407.599727866,411.314193725,401.002655029,404.676168891,405.027445524,404.370503744,ADM3,MLI_ADM3_1_3_3_195,Koulogon Habe,ADM3,3,195,MLI,195
196,399.77964418,399.961161526,398.93383815,404.239327944,404.506602418,403.570000612,407.206747161,409.284582774,403.400292147,403.374688734,405.127160645,400.015319824,ADM3,MLI_ADM3_1_3_3_196,Segue,ADM3,3,196,MLI,196
197,400.459910056,401.633239746,399.783721924,404.573409474,404.710155909,404.403495789,406.680916676,410.352069092,402.036075593,404.357422223,404.940317007,403.348701477,ADM3,MLI_ADM3_1_3_3_197,Soubala,ADM3,3,197,MLI,197
198,400.891004122,401.639079503,399.93811721,404.65845253,404.811932654,404.506602418,409.834735339,411.248175049,408.782592773,403.955069021,404.811396672,403.25523778,ADM3,MLI_ADM3_1_3_3_198,Bankass,ADM3,3,198,MLI,198
199,399.979967746,400.387593587,399.48843155,404.503477314,404.608379164,404.354374886,408.907696067,409.589179993,402.036075593,403.455302622,404.811396672,402.025695801,ADM3,MLI_ADM3_1_3_3_199,Dimbal Habe,ADM3,3,199,MLI,199
200,400.252889199,401.19846017,399.48843155,404.558809352,404.700292176,404.354374886,408.768614946,409.763951619,408.124950907,403.443483452,404.811396672,402.025695801,ADM3,MLI_ADM3_1_3_3_200,Kani Bozon,ADM3,3,200,MLI,200
201,399.42046356,399.532043457,399.174987793,404.287245851,404.361997148,404.253267988,408.548823681,409.517669678,408.108439128,402.99719338,403.043470903,402.976158142,ADM3,MLI_ADM3_1_3_3_201,Bandiagara Commune,ADM3,3,201,MLI,201
202,399.452801492,399.839428206,398.845022102,404.146213758,404.3105356,403.949238096,408.471923363,408.898839978,408.301405313,401.879204195,404.872622322,400.015319824,ADM3,MLI_ADM3_1_3_3_202,Timiri,ADM3,3,202,MLI,202
