asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
81,398.691592505,398.89003906,398.51602951,403.677073081,404.110413502,403.330240207,403.809703798,404.465270294,403.386446635,401.634678618,402.039808639,401.370600845,ADM2,LBR_ADM2_1_3_3_81,Nanee,ADM2,2,81,LBR,81
82,398.090908794,402.58214569,397.855188169,403.426280958,404.091473305,402.87139298,405.519546753,405.690819876,405.17105927,400.863007306,401.215352542,400.602573653,ADM2,LBR_ADM2_1_3_3_82,Neekreen,ADM2,2,82,LBR,82
83,401.660829923,402.872214832,400.446160327,402.592741029,402.994132602,402.114091979,405.715926995,405.881917681,405.60943549,401.296244267,401.712758982,401.026693391,ADM2,LBR_ADM2_1_3_3_83,Norwein,ADM2,2,83,LBR,83
84,398.979414295,399.225168051,398.854099342,404.287758323,404.468122723,403.928757166,405.466878049,406.675441487,404.670050048,402.092925868,402.818329135,401.689874206,ADM2,LBR_ADM2_1_3_3_84,Nrokwia-Wesldow,ADM2,2,84,LBR,84
85,398.399062245,398.530405397,398.16358379,403.983800754,404.315126978,403.616111699,404.813346437,406.329789338,404.007667629,401.94741798,402.418129213,401.673320978,ADM2,LBR_ADM2_1_3_3_85,Nyenawliken,ADM2,2,85,LBR,85
86,398.794681186,399.054677812,398.149207903,404.578457252,404.710907112,404.325369689,406.657173813,408.228696833,405.250109618,402.620875423,403.115723148,402.138787472,ADM2,LBR_ADM2_1_3_3_86,Nyenebo,ADM2,2,86,LBR,86
87,398.229425881,398.761330389,398.149207903,404.46043018,404.63140709,404.164578525,405.599429847,405.983506298,404.857689956,402.242728381,402.348748132,401.976041112,ADM2,LBR_ADM2_1_3_3_87,Nyorken,ADM2,2,87,LBR,87
88,398.791190633,399.730736061,398.490060188,404.505503074,404.723644841,404.366855637,405.503079279,405.909731696,405.309334668,403.41851171,404.1314775,402.191228693,ADM2,LBR_ADM2_1_3_3_88,Owensgrove,ADM2,2,88,LBR,88
89,401.586772147,403.150680542,401.042423249,406.186649659,406.717640535,405.605374372,405.128041711,406.889343262,404.653156894,404.323044804,404.990380859,403.788223194,ADM2,LBR_ADM2_1_3_3_89,Panta,ADM2,2,89,LBR,89
90,400.406815968,401.269355774,400.142245984,402.7193586,403.743116833,401.835388184,405.627665372,407.431134033,405.315673395,402.694360411,403.116670102,402.264040792,ADM2,LBR_ADM2_1_3_3_90,Plahn Nyarn,ADM2,2,90,LBR,90
91,399.497871672,399.661371091,399.385143546,403.449151663,404.69952701,402.119382653,406.060018207,407.342573933,404.334904287,402.462774242,402.906974099,401.858839925,ADM2,LBR_ADM2_1_3_3_91,Pleebo/Sodoken,ADM2,2,91,LBR,91
92,399.908669319,400.440496085,398.327571716,407.668075912,408.945967732,404.819990678,406.831492601,407.444911957,406.494140625,402.144375168,403.050751863,401.187645876,ADM2,LBR_ADM2_1_3_3_92,Porkpa,ADM2,2,92,LBR,92
93,398.931219868,399.359354978,398.591841463,401.863518621,402.835938404,401.125444364,404.254853271,406.102700127,403.451629638,401.47507881,402.104379563,400.587422896,ADM2,LBR_ADM2_1_3_3_93,Putu,ADM2,2,93,LBR,93
94,399.509567709,399.840048654,399.194557472,401.966033169,402.654282069,401.128421941,404.262983453,405.438680826,403.661182827,401.529080637,402.223632916,400.864129105,ADM2,LBR_ADM2_1_3_3_94,Pynes Town,ADM2,2,94,LBR,94
95,400.576469834,401.311697634,399.695080879,407.380142619,408.013305664,406.857299805,407.229792732,409.639984131,405.540565491,405.674580259,407.084248326,404.709320068,ADM2,LBR_ADM2_1_3_3_95,Quardu Boundi,ADM2,2,95,LBR,95
96,401.528576798,401.939999663,400.950743515,405.563367304,406.015154611,405.022795272,406.793405936,407.146351154,406.300575855,400.656500859,401.826289195,399.845066071,ADM2,LBR_ADM2_1_3_3_96,Salala,ADM2,2,96,LBR,96
97,401.785172631,402.36309254,400.923405828,407.082792557,407.80898624,406.301050225,407.07005271,410.441802979,404.615356031,404.773709695,406.141680145,403.780095418,ADM2,LBR_ADM2_1_3_3_97,Salayea,ADM2,2,97,LBR,97
98,402.520032295,403.496177673,401.442281087,403.92603384,405.193618774,402.640743256,406.113859251,406.224276507,405.96637006,402.306378391,402.603084202,402.063592017,ADM2,LBR_ADM2_1_3_3_98,Sam Gbalor,ADM2,2,98,LBR,98
99,400.971551693,401.066542584,400.877486354,407.314661041,407.82672749,406.738560994,406.488357291,407.517447843,405.449715978,403.606075067,404.096236775,402.292860906,ADM2,LBR_ADM2_1_3_3_99,Sanniquellie Mahn,ADM2,2,99,LBR,99
100,401.874988774,402.452844125,401.289783431,406.018959039,406.712538628,405.128882034,407.132532733,407.400475135,406.849762843,401.622937687,406.141680145,399.845066071,ADM2,LBR_ADM2_1_3_3_100,Sanoyeah,ADM2,2,100,LBR,100
101,400.976251097,401.998986562,399.871770398,402.696453107,403.874774751,401.420013428,405.841345685,406.100034441,405.49657125,402.286643695,402.618684681,401.914534203,ADM2,LBR_ADM2_1_3_3_101,Sanquin Dist No. 1,ADM2,2,101,LBR,101
102,401.556256934,402.939472198,400.996315987,404.312695358,405.454417638,403.195884705,406.121861336,406.480121959,405.793659442,402.626843466,402.953917237,402.267851646,ADM2,LBR_ADM2_1_3_3_102,Sanquin Dist No. 3,ADM2,2,102,LBR,102
103,400.868479102,401.826061249,400.434102163,404.102098407,404.840098063,403.128797259,405.987634488,406.20484989,405.647448823,402.86340945,403.231463569,402.545397978,ADM2,LBR_ADM2_1_3_3_103,Sanquin Dist No.2,ADM2,2,103,LBR,103
104,398.153000444,398.584924755,397.811138071,404.480762837,404.694976806,404.044918937,408.03439929,410.246798157,405.707712283,402.972599293,403.624567176,402.278761245,ADM2,LBR_ADM2_1_3_3_104,Sarbo,ADM2,2,104,LBR,104
105,399.661956803,400.142245984,399.180858632,401.596638045,402.121259675,401.128421941,404.453364796,405.315673395,403.744706433,401.37006101,402.264040792,400.533356335,ADM2,LBR_ADM2_1_3_3_105,Seekon,ADM2,2,105,LBR,105
106,400.186664682,400.375953314,400.048964389,407.270966086,407.716469979,406.303429343,406.927088328,407.064507512,406.801221338,403.561037602,404.700408936,402.908054897,ADM2,LBR_ADM2_1_3_3_106,Senjeh,ADM2,2,106,LBR,106
