asdf_id,oco2_xco2_yearly.2015.mean,oco2_xco2_yearly.2015.max,oco2_xco2_yearly.2015.min,oco2_xco2_yearly.2017.mean,oco2_xco2_yearly.2017.max,oco2_xco2_yearly.2017.min,oco2_xco2_yearly.2018.mean,oco2_xco2_yearly.2018.max,oco2_xco2_yearly.2018.min,oco2_xco2_yearly.2016.mean,oco2_xco2_yearly.2016.max,oco2_xco2_yearly.2016.min,adm,gbid,Name,Level,adm_int,feature_id,iso,gqid
487,400.094679783,400.646594456,398.504170018,405.627556455,408.588057351,404.005644037,411.551484512,412.29989624,409.363596136,403.464251332,404.102452903,402.283620199,ADM2,NGA_ADM2_1_3_3_487,Akwanga,ADM2,2,487,NGA,487
488,397.442841982,401.873939209,394.614074707,408.522974477,409.18598938,405.446838379,406.674060355,409.759284973,398.285522461,403.598633263,404.588091169,401.387869094,ADM2,NGA_ADM2_1_3_3_488,Awe,ADM2,2,488,NGA,488
489,401.14419482,403.250183106,398.355448405,404.119970682,406.994749906,401.318054199,406.863928898,409.681434631,403.196008301,403.164942491,405.02162679,401.438151042,ADM2,NGA_ADM2_1_3_3_489,Doma,ADM2,2,489,NGA,489
490,400.924074324,402.678885324,398.543457031,403.689628753,406.749091549,402.364129003,409.674174389,410.92010498,407.553842256,403.685619498,405.226116943,401.71461414,ADM2,NGA_ADM2_1_3_3_490,Karu,ADM2,2,490,NGA,490
491,396.450413345,398.540515476,394.614074707,406.397660363,409.18598938,403.814237937,401.390119721,409.675791421,398.285522461,402.787893014,404.588091169,401.438151042,ADM2,NGA_ADM2_1_3_3_491,Keana,ADM2,2,491,NGA,491
492,401.662477431,402.335770264,399.556958525,405.017737534,405.775069969,404.197418213,409.486471005,409.905964074,409.349731445,403.739805634,404.707232666,403.064529959,ADM2,NGA_ADM2_1_3_3_492,Keffi,ADM2,2,492,NGA,492
493,400.744040627,403.172640044,397.166778564,405.40793913,407.304678654,403.446222244,410.297058933,411.501918851,407.997107612,403.973325523,405.048294067,402.888253666,ADM2,NGA_ADM2_1_3_3_493,Kokona,ADM2,2,493,NGA,493
494,400.577137554,403.182983398,396.518585205,407.483308591,409.293731689,405.515118408,406.023787269,409.775991689,401.677684916,402.987154577,405.014684041,397.026184082,ADM2,NGA_ADM2_1_3_3_494,Lafia,ADM2,2,494,NGA,494
495,400.812804248,403.172640044,396.846739592,404.91580322,406.982330322,402.204071045,408.149594632,410.054581492,404.960725403,403.393847849,405.048294067,400.404331753,ADM2,NGA_ADM2_1_3_3_495,Nasarawa,ADM2,2,495,NGA,495
496,399.147916661,401.393466041,397.166778564,406.898955515,408.045461461,405.727026898,408.448705174,411.34331027,405.250971477,403.950151859,404.818233439,403.415888468,ADM2,NGA_ADM2_1_3_3_496,Nasarawa-Eggon,ADM2,2,496,NGA,496
497,398.533087729,401.007504435,394.614074707,405.789614605,408.647094727,404.677821233,403.126772075,409.510538734,398.285522461,402.579056146,403.588351644,401.441101074,ADM2,NGA_ADM2_1_3_3_497,Obi,ADM2,2,497,NGA,497
